ID number,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
10707,March 02 2018,DOG,DACHSHUND SMOOTH COAT,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10065
675,April 03 2015,DOG,COCKER SPANIEL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10065
15270,June 23 2019,DOG,COCKER SPANIEL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10065
19435,November 16 2020,DOG,CHOW CHOW,UNKNOWN,MALE,FALSE,Manhattan,10065
13196,October 29 2018,DOG,CHIHUAHUA MIX,UNKNOWN,MALE,FALSE,Manhattan,10065
9397,September 20 2017,DOG,BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10065
16301,September 23 2019,DOG,BULLDOG,UNKNOWN,MALE,FALSE,Manhattan,10065
9523,October 03 2017,DOG,BOSTON TERRIER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10065
2248,August 17 2015,DOG,BEAGLE,UNKNOWN,MALE,TRUE,Manhattan,10065
7465,March 31 2017,DOG,BEAGLE,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10065
3027,November 05 2015,DOG,AUSTRALIAN CATTLE DOG,UNKNOWN,NOT KNOWN,TRUE,Manhattan,10065
10801,March 14 2018,DOG,"JINDO DOG,",8m,FEMALE,TRUE,Manhattan,10065
17909,April 19 2020,DOG,ENGLISH BULLDOG,7m,FEMALE,FALSE,Manhattan,10065
122,January 20 2015,DOG,CHOW CHOW,7m,MALE,TRUE,Manhattan,10065
11233,May 02 2018,DOG,ENGLISH BULLDOG,6m,MALE,TRUE,Manhattan,10065
20645,May 13 2021,DOG,"JINDO DOG,",5m,FEMALE,TRUE,Manhattan,10065
19790,January 12 2021,DOG,LABRADOR RETRIEVER,17,FEMALE,FALSE,Manhattan,10065
3285,December 02 2015,DOG,MIXED BREED,16,MALE,FALSE,Manhattan,10065
16400,October 03 2019,DOG,CHIHUAHUA,16,FEMALE,TRUE,Manhattan,10065
1334,June 02 2015,DOG,SHIH TZU,15,MALE,TRUE,Manhattan,10065
17362,January 23 2020,DOG,PUG,15,MALE,TRUE,Manhattan,10065
20113,March 12 2021,DOG,BASENJI,15,FEMALE,TRUE,Manhattan,10065
18551,July 24 2020,DOG,MINIATURE PINSCHER,14,FEMALE,TRUE,Manhattan,10065
20155,March 17 2021,DOG,MINIATURE PINSCHER,14,MALE,TRUE,Manhattan,10065
22431,November 26 2021,DOG,GOLDEN RETRIEVER MIX,14,MALE,TRUE,Manhattan,10065
15920,August 20 2019,DOG,CORGI MIX,14,FEMALE,TRUE,Manhattan,10065
1506,June 16 2015,DOG,CHIHUAHUA MIX,14,MALE,TRUE,Manhattan,10065
15615,July 23 2019,DOG,BOSTON TERRIER,14,MALE,TRUE,Manhattan,10065
7405,March 22 2017,DOG,YORKSHIRE TERRIER,13,MALE,TRUE,Manhattan,10065
6941,January 25 2017,DOG,TIBETAN TERRIER,13,MALE,TRUE,Manhattan,10065
3866,February 10 2016,DOG,SHIH TZU,13,MALE,TRUE,Manhattan,10065
1153,May 18 2015,DOG,"POODLE, TOY",13,FEMALE,FALSE,Manhattan,10065
18155,June 01 2020,DOG,"POODLE, TOY",13,MALE,TRUE,Manhattan,10065
10929,March 28 2018,DOG,POMERANIAN,13,MALE,TRUE,Manhattan,10065
3086,November 10 2015,DOG,PIT BULL,13,MALE,FALSE,Manhattan,10065
11655,June 09 2018,DOG,MIXED BREED,13,FEMALE,TRUE,Manhattan,10065
19110,September 30 2020,DOG,LAB MIX,13,FEMALE,TRUE,Manhattan,10065
4972,June 14 2016,DOG,YORKSHIRE TERRIER,12,MALE,TRUE,Manhattan,10065
18529,July 21 2020,DOG,UNKNOWN,12,MALE,TRUE,Manhattan,10065
19203,October 13 2020,DOG,UNKNOWN,12,MALE,FALSE,Manhattan,10065
20026,February 24 2021,DOG,UNKNOWN,12,MALE,TRUE,Manhattan,10065
8737,July 24 2017,DOG,PARSON RUSSELL TERRIER,12,FEMALE,FALSE,Manhattan,10065
19983,February 17 2021,DOG,MIXED BREED,12,MALE,TRUE,Manhattan,10065
15922,August 20 2019,DOG,MALTESE MIX,12,FEMALE,TRUE,Manhattan,10065
5651,August 21 2016,DOG,MALTESE,12,FEMALE,FALSE,Manhattan,10065
12754,September 10 2018,DOG,LHASA APSO,12,FEMALE,TRUE,Manhattan,10065
12755,September 10 2018,DOG,LHASA APSO,12,FEMALE,TRUE,Manhattan,10065
11175,April 25 2018,DOG,LAB MIX,12,FEMALE,TRUE,Manhattan,10065
9731,October 26 2017,DOG,SHIH TZU MIX,11,MALE,TRUE,Manhattan,10065
22474,December 03 2021,DOG,SHIH TZU MIX,11,MALE,TRUE,Manhattan,10065
9348,September 16 2017,DOG,SHIH TZU,11,MALE,FALSE,Manhattan,10065
14668,May 02 2019,DOG,SHIH TZU,11,MALE,TRUE,Manhattan,10065
2723,September 30 2015,DOG,SAINT BERNARD MIX,11,FEMALE,TRUE,Manhattan,10065
2724,September 30 2015,DOG,SAINT BERNARD MIX,11,FEMALE,TRUE,Manhattan,10065
6462,November 20 2016,DOG,MIXED BREED,11,MALE,TRUE,Manhattan,10065
9795,November 01 2017,DOG,MIXED BREED,11,FEMALE,TRUE,Manhattan,10065
12716,September 06 2018,DOG,MALTESE MIX,11,FEMALE,TRUE,Manhattan,10065
4494,April 27 2016,DOG,MALTESE,11,MALE,TRUE,Manhattan,10065
13291,November 10 2018,DOG,LABRADOR RETRIEVER,11,MALE,TRUE,Manhattan,10065
18315,June 22 2020,DOG,LABRADOR RETRIEVER,11,MALE,TRUE,Manhattan,10065
17587,February 21 2020,DOG,DACHSHUND MIX,11,MALE,TRUE,Manhattan,10065
16995,December 08 2019,DOG,COTON DE TULEAR MIX,11,MALE,TRUE,Manhattan,10065
6562,December 03 2016,DOG,COCKER SPANIEL,11,MALE,FALSE,Manhattan,10065
7860,May 12 2017,DOG,BRITTANY SPANIEL,11,FEMALE,TRUE,Manhattan,10065
2658,September 23 2015,DOG,BASENJI,11,FEMALE,TRUE,Manhattan,10065
16874,November 23 2019,DOG,WHEATEN TERRIER,10,MALE,TRUE,Manhattan,10065
21752,August 31 2021,DOG,UNKNOWN,10,FEMALE,FALSE,Manhattan,10065
13374,November 22 2018,DOG,SIBERIAN HUSKY MIX,10,MALE,TRUE,Manhattan,10065
21546,August 09 2021,DOG,SHIH TZU,10,FEMALE,TRUE,Manhattan,10065
20017,February 23 2021,DOG,SHEPHERD MIX,10,MALE,TRUE,Manhattan,10065
10306,January 03 2018,DOG,SHEPHERD MIX,10,MALE,TRUE,Manhattan,10065
4,January 01 2015,DOG,MIXED BREED,10,MALE,TRUE,Manhattan,10065
17208,January 04 2020,DOG,MINIATURE PINSCHER,10,FEMALE,FALSE,Manhattan,10065
5221,July 09 2016,DOG,LABRADOR RETRIEVER,10,MALE,FALSE,Manhattan,10065
15931,August 21 2019,DOG,GOLDEN RETRIEVER,10,MALE,TRUE,Manhattan,10065
18694,August 11 2020,DOG,"DACHSHUND, MINIATURE",10,MALE,TRUE,Manhattan,10065
18048,May 16 2020,DOG,CHOW CHOW,10,MALE,TRUE,Manhattan,10065
19247,October 20 2020,DOG,BEAGLE,10,MALE,FALSE,Manhattan,10065
10299,January 03 2018,DOG,AUSTRALIAN SHEPHERD,10,MALE,FALSE,Manhattan,10065
2879,October 19 2015,DOG,SIBERIAN HUSKY,9,MALE,TRUE,Manhattan,10065
13716,January 11 2019,DOG,SHIH TZU,9,MALE,TRUE,Manhattan,10065
17767,March 12 2020,DOG,PIT BULL,9,MALE,TRUE,Manhattan,10065
10532,February 05 2018,DOG,MIXED BREED,9,MALE,TRUE,Manhattan,10065
5622,August 18 2016,DOG,MIXED BREED,9,MALE,TRUE,Manhattan,10065
5653,August 21 2016,DOG,MIXED BREED,9,MALE,TRUE,Manhattan,10065
16961,December 04 2019,DOG,MIXED BREED,9,MALE,TRUE,Manhattan,10065
17072,December 19 2019,DOG,JACK RUSSELL,9,MALE,TRUE,Manhattan,10065
14276,March 27 2019,DOG,HOUND MIX,9,MALE,TRUE,Manhattan,10065
14859,May 21 2019,DOG,GOLDEN RETRIEVER,9,MALE,FALSE,Manhattan,10065
20497,April 26 2021,DOG,FRENCH BULLDOG,9,FEMALE,TRUE,Manhattan,10065
20570,May 05 2021,DOG,CHIHUAHUA MIX,9,FEMALE,TRUE,Manhattan,10065
6622,December 13 2016,DOG,BASSET HOUND,9,MALE,FALSE,Manhattan,10065
19717,December 28 2020,DOG,SIBERIAN HUSKY,8,FEMALE,TRUE,Manhattan,10065
14507,April 19 2019,DOG,SHIH TZU,8,FEMALE,TRUE,Manhattan,10065
16438,October 06 2019,DOG,SHIBA INU,8,MALE,TRUE,Manhattan,10065
10314,January 04 2018,DOG,RETRIEVER MIX,8,MALE,FALSE,Manhattan,10065
11214,April 30 2018,DOG,POODLE MIX,8,MALE,TRUE,Manhattan,10065
18198,June 07 2020,DOG,POODLE MIX,8,FEMALE,TRUE,Manhattan,10065
21428,July 28 2021,DOG,POINTER,8,MALE,FALSE,Manhattan,10065
14434,April 11 2019,DOG,MIXED BREED,8,MALE,FALSE,Manhattan,10065
9650,October 17 2017,DOG,MIXED BREED,8,FEMALE,FALSE,Manhattan,10065
2330,August 24 2015,DOG,MINIATURE PINSCHER,8,MALE,TRUE,Manhattan,10065
2345,August 25 2015,DOG,MINIATURE PINSCHER,8,MALE,TRUE,Manhattan,10065
20022,February 24 2021,DOG,MALTESE,8,MALE,TRUE,Manhattan,10065
22021,October 07 2021,DOG,DOBERMAN MIX,8,FEMALE,TRUE,Manhattan,10065
3208,November 24 2015,DOG,DACHSHUND SMOOTH COAT,8,MALE,TRUE,Manhattan,10065
13407,November 26 2018,DOG,DACHSHUND SMOOTH COAT,8,MALE,TRUE,Manhattan,10065
19095,September 28 2020,DOG,COCKER SPANIEL,8,MALE,FALSE,Manhattan,10065
11632,June 08 2018,DOG,CHOW CHOW,8,MALE,TRUE,Manhattan,10065
3939,February 19 2016,DOG,YORKSHIRE TERRIER MIX,7,MALE,TRUE,Manhattan,10065
3222,November 25 2015,DOG,WELSH SPRINGER SPANIEL,7,MALE,TRUE,Manhattan,10065
15425,July 05 2019,DOG,PIT BULL,7,FEMALE,FALSE,Manhattan,10065
22508,December 08 2021,DOG,PIT BULL,7,MALE,TRUE,Manhattan,10065
22509,December 08 2021,DOG,PIT BULL,7,MALE,TRUE,Manhattan,10065
6973,January 31 2017,DOG,GREAT DANE,7,MALE,TRUE,Manhattan,10065
22078,October 16 2021,DOG,GERMAN SHEPHERD,7,FEMALE,TRUE,Manhattan,10065
21270,July 14 2021,DOG,FRENCH BULLDOG,7,FEMALE,TRUE,Manhattan,10065
5481,August 05 2016,DOG,ENGLISH BULLDOG,7,MALE,TRUE,Manhattan,10065
7887,May 15 2017,DOG,DACHSHUND,7,MALE,TRUE,Manhattan,10065
484,March 11 2015,DOG,CHOW CHOW MIX,7,MALE,TRUE,Manhattan,10065
15043,June 04 2019,DOG,CHIHUAHUA MIX,7,MALE,TRUE,Manhattan,10065
11302,May 07 2018,DOG,SAINT BERNARD MIX,6,FEMALE,TRUE,Manhattan,10065
21144,July 02 2021,DOG,RHODESIAN RIDGEBACK,6,FEMALE,TRUE,Manhattan,10065
6443,November 18 2016,DOG,PUG MIX,6,MALE,TRUE,Manhattan,10065
17665,February 29 2020,DOG,PIT BULL,6,FEMALE,TRUE,Manhattan,10065
5485,August 05 2016,DOG,MIXED BREED,6,MALE,TRUE,Manhattan,10065
14711,May 07 2019,DOG,MIXED BREED,6,MALE,FALSE,Manhattan,10065
15904,August 18 2019,DOG,FRENCH BULLDOG,6,MALE,TRUE,Manhattan,10065
11973,July 03 2018,DOG,CHIHUAHUA,6,FEMALE,FALSE,Manhattan,10065
7711,April 26 2017,DOG,BOUVIER DES FLANDRES,6,MALE,FALSE,Manhattan,10065
12637,August 28 2018,DOG,BELGIAN MALINOIS,6,MALE,TRUE,Manhattan,10065
20752,May 23 2021,DOG,YORKSHIRE TERRIER,5,FEMALE,FALSE,Manhattan,10065
8506,July 06 2017,DOG,TIBETAN TERRIER,5,MALE,TRUE,Manhattan,10065
1993,July 26 2015,DOG,SHIH TZU,5,MALE,FALSE,Manhattan,10065
18891,September 03 2020,DOG,SHIH TZU,5,MALE,FALSE,Manhattan,10065
11257,May 03 2018,DOG,PORTUGUESE WATER DOG,5,MALE,TRUE,Manhattan,10065
3596,January 04 2016,DOG,"POODLE, TOY",5,MALE,TRUE,Manhattan,10065
19043,September 20 2020,DOG,"POODLE, MINIATURE",5,MALE,TRUE,Manhattan,10065
17087,December 20 2019,DOG,POODLE MIX,5,MALE,TRUE,Manhattan,10065
13547,December 17 2018,DOG,PIT BULL,5,FEMALE,FALSE,Manhattan,10065
10412,January 19 2018,DOG,"MASTIFF, BULL",5,MALE,TRUE,Manhattan,10065
14947,May 28 2019,DOG,MALTESE MIX,5,MALE,FALSE,Manhattan,10065
7926,May 19 2017,DOG,LABRADOR RETRIEVER,5,MALE,TRUE,Manhattan,10065
14173,March 15 2019,DOG,HAVANESE,5,MALE,TRUE,Manhattan,10065
22048,October 11 2021,DOG,FRENCH BULLDOG,5,MALE,TRUE,Manhattan,10065
2061,August 02 2015,DOG,COCKER SPANIEL MIX,5,MALE,TRUE,Manhattan,10065
7715,April 27 2017,DOG,CHIHUAHUA,5,MALE,TRUE,Manhattan,10065
10816,March 16 2018,DOG,BULLDOG,5,MALE,TRUE,Manhattan,10065
17109,December 23 2019,DOG,BEAGLE,5,FEMALE,TRUE,Manhattan,10065
18784,August 21 2020,DOG,UNKNOWN,4,FEMALE,TRUE,Manhattan,10065
18879,September 01 2020,DOG,UNKNOWN,4,FEMALE,TRUE,Manhattan,10065
9725,October 25 2017,DOG,SHIH TZU MIX,4,MALE,TRUE,Manhattan,10065
10786,March 12 2018,DOG,SHIH TZU,4,FEMALE,TRUE,Manhattan,10065
15518,July 12 2019,DOG,SHIH TZU,4,MALE,FALSE,Manhattan,10065
22604,December 20 2021,DOG,SHIBA INU,4,MALE,FALSE,Manhattan,10065
18338,June 25 2020,DOG,LAB MIX,4,MALE,TRUE,Manhattan,10065
14341,April 03 2019,DOG,ITALIAN GREYHOUND,4,FEMALE,TRUE,Manhattan,10065
19117,October 01 2020,DOG,HAVANESE,4,FEMALE,TRUE,Manhattan,10065
22146,October 25 2021,DOG,HAVANESE,4,MALE,TRUE,Manhattan,10065
3238,November 27 2015,DOG,FRENCH BULLDOG,4,NOT KNOWN,FALSE,Manhattan,10065
15851,August 12 2019,DOG,CHIHUAHUA,4,FEMALE,TRUE,Manhattan,10065
19240,October 19 2020,DOG,CHIHUAHUA,4,FEMALE,TRUE,Manhattan,10065
19241,October 19 2020,DOG,CHIHUAHUA,4,FEMALE,TRUE,Manhattan,10065
19965,February 14 2021,DOG,CATTLE DOG MIX,4,MALE,TRUE,Manhattan,10065
10854,March 19 2018,DOG,PUG,3,MALE,FALSE,Manhattan,10065
19393,November 08 2020,DOG,"POODLE, STANDARD",3,FEMALE,TRUE,Manhattan,10065
15682,July 28 2019,DOG,MIXED BREED,3,MALE,TRUE,Manhattan,10065
19341,October 31 2020,DOG,DACHSHUND MIX,3,MALE,FALSE,Manhattan,10065
638,March 31 2015,DOG,CHIHUAHUA,3,MALE,FALSE,Manhattan,10065
6420,November 15 2016,DOG,RHODESIAN RIDGEBACK,2,FEMALE,TRUE,Manhattan,10065
275,February 09 2015,DOG,PIT BULL MIX,2,FEMALE,TRUE,Manhattan,10065
1546,June 19 2015,DOG,PIT BULL MIX,2,MALE,FALSE,Manhattan,10065
20094,March 09 2021,DOG,PIT BULL,2,FEMALE,FALSE,Manhattan,10065
21809,September 08 2021,DOG,MIXED BREED,2,MALE,TRUE,Manhattan,10065
14871,May 22 2019,DOG,FRENCH BULLDOG,2,FEMALE,FALSE,Manhattan,10065
2012,July 28 2015,DOG,CHIHUAHUA MIX,2,MALE,FALSE,Manhattan,10065
3635,January 11 2016,DOG,CHIHUAHUA,2,MALE,FALSE,Manhattan,10065
7721,April 28 2017,DOG,CHIHUAHUA,2,MALE,TRUE,Manhattan,10065
18368,June 30 2020,DOG,BOSTON TERRIER,2,FEMALE,FALSE,Manhattan,10065
16216,September 16 2019,DOG,BASENJI,2,MALE,TRUE,Manhattan,10065
16217,September 16 2019,DOG,BASENJI,2,MALE,TRUE,Manhattan,10065
6414,November 15 2016,DOG,AUSTRALIAN SHEPHERD,2,MALE,TRUE,Manhattan,10065
21919,September 23 2021,DOG,SIBERIAN HUSKY,1,MALE,TRUE,Manhattan,10065
6235,October 22 2016,DOG,"POODLE, STANDARD",1,MALE,FALSE,Manhattan,10065
2127,August 07 2015,DOG,LABRADOR RETRIEVER,1,MALE,TRUE,Manhattan,10065
6146,October 12 2016,DOG,ENGLISH BULLDOG,1,FEMALE,TRUE,Manhattan,10065
6593,December 07 2016,DOG,DOGO ARGENTINO,1,MALE,TRUE,Manhattan,10065
641,March 31 2015,DOG,DANDIE DINMONT TERRIER,1,MALE,FALSE,Manhattan,10065
444,March 06 2015,DOG,CAIRN TERRIER,1,FEMALE,TRUE,Manhattan,10065
15232,June 20 2019,DOG,BEAGLE -MIX,1,FEMALE,TRUE,Manhattan,10065
17521,February 13 2020,DOG,BEAGLE,1,MALE,TRUE,Manhattan,10065
3434,December 18 2015,DOG,PIT BULL,,FEMALE,FALSE,Manhattan,10065
9146,August 28 2017,DOG,YORKSHIRE TERRIER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
5545,August 09 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
15077,June 06 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
12642,August 28 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
16845,November 21 2019,DOG,LAB MIX,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
3934,February 19 2016,DOG,GOLDEN RETRIEVER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
11843,June 23 2018,DOG,ENGLISH BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
16323,September 25 2019,DOG,ENGLISH BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10069
22572,December 16 2021,DOG,DOBERMAN PINSCHER,10,MALE,FALSE,Manhattan,10069
12252,July 26 2018,DOG,UNKNOWN,8,MALE,TRUE,Manhattan,10069
4003,February 29 2016,DOG,MINIATURE PINSCHER,6,FEMALE,TRUE,Manhattan,10069
4967,June 14 2016,DOG,AMERICAN BULLDOG,5,MALE,TRUE,Manhattan,10069
13438,November 30 2018,DOG,POMERANIAN MIX,4,MALE,TRUE,Manhattan,10069
12934,September 28 2018,DOG,SHIBA INU,2,FEMALE,TRUE,Manhattan,10069
6535,November 29 2016,DOG,FRENCH BULLDOG,2,FEMALE,TRUE,Manhattan,10069
14723,May 08 2019,DOG,AUSTRALIAN CATTLE DOG,1,MALE,TRUE,Manhattan,10069
7698,April 24 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Bronx,10072
13269,November 05 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10075
7030,February 06 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10075
9571,October 08 2017,DOG,SHIH TZU MIX,UNKNOWN,MALE,TRUE,Manhattan,10075
20757,May 24 2021,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10075
10812,March 15 2018,DOG,NORWICH TERRIER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10075
1300,May 30 2015,DOG,MINIATURE PINSCHER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10075
7329,March 16 2017,DOG,BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10075
8683,July 21 2017,DOG,BULLDOG,UNKNOWN,MALE,FALSE,Manhattan,10075
10781,March 12 2018,DOG,BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10075
11950,July 01 2018,DOG,LAB MIX,5m,FEMALE,FALSE,Manhattan,10075
15560,July 17 2019,DOG,FRENCH BULLDOG,5m,FEMALE,TRUE,Manhattan,10075
20626,May 11 2021,DOG,MINIATURE GOLDENDOODLE,4m,MALE,FALSE,Manhattan,10075
10750,March 09 2018,DOG,LABRADOR RETRIEVER,3m,MALE,FALSE,Manhattan,10075
13702,January 10 2019,DOG,CAVALIER KING CHARLES SPANIEL,10m,MALE,FALSE,Manhattan,10075
11317,May 09 2018,DOG,SIBERIAN HUSKY,12,MALE,FALSE,Manhattan,10075
20474,April 23 2021,DOG,"COONHOUND, BLACK AND TAN",12,MALE,TRUE,Manhattan,10075
16745,November 11 2019,DOG,COCKER SPANIEL MIX,12,MALE,TRUE,Manhattan,10075
4123,March 16 2016,DOG,DACHSHUND SMOOTH COAT MINIATURE,11,MALE,FALSE,Queens,10075
6306,October 31 2016,DOG,SHIH TZU,9,FEMALE,FALSE,Manhattan,10075
21837,September 11 2021,DOG,SHIH TZU,9,MALE,TRUE,Manhattan,10075
115,January 18 2015,DOG,LABRADOR RETRIEVER,8,MALE,TRUE,Manhattan,10075
11584,June 03 2018,DOG,CAVALIER KING CHARLES SPANIEL,7,MALE,TRUE,Manhattan,10075
7045,February 08 2017,DOG,LABRADOR RETRIEVER,6,MALE,FALSE,Manhattan,10075
18941,September 08 2020,DOG,LABRADOR RETRIEVER,6,MALE,TRUE,Manhattan,10075
19902,February 03 2021,DOG,JACK RUSSELL,5,FEMALE,TRUE,Manhattan,10075
9772,October 29 2017,DOG,YORKSHIRE TERRIER,4,MALE,TRUE,Manhattan,10075
15157,June 13 2019,DOG,ENGLISH BULLDOG,4,FEMALE,TRUE,Manhattan,10075
5370,July 27 2016,DOG,CHIHUAHUA MIX,4,MALE,FALSE,Manhattan,10075
18159,June 02 2020,DOG,POODLE MIX,3,MALE,TRUE,Manhattan,10075
10824,March 17 2018,DOG,CHIHUAHUA,3,FEMALE,TRUE,Manhattan,10075
17803,March 18 2020,DOG,CHIHUAHUA,3,MALE,FALSE,Manhattan,10075
11643,June 08 2018,DOG,SAINT BERNARD,2,MALE,TRUE,Manhattan,10075
22206,November 01 2021,DOG,PITBULL MIX,2,MALE,TRUE,Manhattan,10075
3972,February 24 2016,DOG,LABRADOR RETRIEVER,2,MALE,TRUE,Manhattan,10075
11441,May 22 2018,DOG,GREAT DANE,2,MALE,TRUE,Manhattan,10075
10973,April 02 2018,DOG,FRENCH BULLDOG,2,MALE,TRUE,Manhattan,10075
12797,September 15 2018,DOG,BEAGLE -MIX,2,MALE,TRUE,Manhattan,10075
609,March 25 2015,DOG,YORKSHIRE TERRIER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
16973,December 05 2019,DOG,YORKSHIRE TERRIER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
18702,August 11 2020,DOG,YORKSHIRE TERRIER,UNKNOWN,MALE,FALSE,Manhattan,10128
18091,May 23 2020,DOG,WHEATEN TERRIER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
109,January 17 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
1011,May 04 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
4682,May 14 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
4992,June 17 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
5314,July 19 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
5492,August 05 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
7817,May 07 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
7879,May 13 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
14527,April 20 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
17777,March 13 2020,DOG,UNKNOWN,UNKNOWN,MALE,TRUE,Manhattan,10128
18321,June 22 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
18773,August 20 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
19314,October 27 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
22015,October 05 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
22150,October 25 2021,DOG,TERRIER MIX,UNKNOWN,MALE,FALSE,Manhattan,10128
15483,July 09 2019,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
16115,September 06 2019,DOG,SHIH TZU,UNKNOWN,MALE,TRUE,Manhattan,10128
20765,May 25 2021,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
705,April 06 2015,DOG,ROTTWEILER,UNKNOWN,MALE,FALSE,Manhattan,10128
9636,October 15 2017,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
5542,August 09 2016,DOG,PUG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
21287,July 15 2021,DOG,POODLE,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
17475,February 07 2020,DOG,POMERANIAN,UNKNOWN,MALE,FALSE,Manhattan,10128
11906,June 27 2018,DOG,PIT BULL MIX,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
12886,September 23 2018,DOG,PIT BULL MIX,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
1769,July 07 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
2035,July 30 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
3974,February 24 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
4073,March 10 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
6026,September 27 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
8843,August 02 2017,DOG,PIT BULL,UNKNOWN,MALE,FALSE,Manhattan,10128
9443,September 24 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
9479,September 28 2017,DOG,PIT BULL,UNKNOWN,FEMALE,FALSE,Manhattan,10128
12161,July 19 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
12792,September 14 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
13478,December 06 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
13753,January 16 2019,DOG,PIT BULL,UNKNOWN,MALE,FALSE,Manhattan,10128
15438,July 06 2019,DOG,PIT BULL,UNKNOWN,MALE,FALSE,Manhattan,10128
15807,August 08 2019,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
16811,November 17 2019,DOG,PIT BULL,UNKNOWN,FEMALE,FALSE,Manhattan,10128
17246,January 07 2020,DOG,PIT BULL,UNKNOWN,FEMALE,FALSE,Manhattan,10128
17617,February 23 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10128
18370,June 30 2020,DOG,PIT BULL,UNKNOWN,MALE,FALSE,Manhattan,10128
20352,April 10 2021,DOG,PIT BULL,UNKNOWN,MALE,TRUE,Manhattan,10128
21199,July 08 2021,DOG,PIT BULL,UNKNOWN,FEMALE,FALSE,Manhattan,10128
